keep effeciency,pos,
far interaction,pos,
free suspension check,neg,
frequent offer wonderful,pos,
seasonable date annual statement,pos,
every service sound right,pos,
introduction daily payment,neg,
customer would like price reduce,neg,
quick n precise,pos,
security high enhance would well price cheap,neg,
product nice,pos,
value money yet,neg,
would want communication take take alexander send,neg,
product expensive,neg,
job do sound fast happy team city centre,pos,
sound job do thanx pamela,pos,
keep offer profession service offer keep come tell others,pos,
agent reach,neg,
love location,pos,
interaction communication,pos,
investment sound interest rate ok,pos,
wooow sound staff happy city centre,pos,
variety spare part would,pos,
quality service profession staff,neg,
appreciate kind,pos,
general happy service provide,pos,
communicate even,pos,
seasonable feedback adequate response question,pos,
person experience quick go extra mile research,pos,
submit claim,neg,
poor communication lack update,neg,
write email call,neg,
sound customer service comfortable train staff,pos,
comfortable expalined efficient,pos,
work company year,pos,
perfect service quality product excellent personnel reception,pos,
service efficient brenda helpful,pos,
satisfy product want,pos,
zamara offer online service one check benefit smart phone,pos,
service sound worker,pos,
sound work fast service,pos,
enquire long bite,neg,
professionalism agent customer,neg,
well agent customer,neg,
enjoyable surprise expedient service,pos,
see zamara flow world trust scheme lot,pos,
great service incessant bring car,pos,
fair branch wide range product service,pos,
regular customer,pos,
great  access update deposit,pos,
free wifi coffee,pos,
splendid job,pos,
definately bring car wheel,pos,
staff abuu mashar,pos,
happy fit tyre ago pirelli today fit dunlop like autoxpress ur tyre exellent thanx city centre,pos,
please considern incentive,pos,
happy city centre,pos,
like never interact staff receive money,neg,
life member autoxpress,pos,
product knowledge staff friendliness,pos,
thank pamela low price abit,neg,
get discount,pos,
nice product range,pos,
reception customer service excellent,pos,
sound quick service though much paperwork,neg,
staff comfortable conversant,pos,
sound approach sound service,pos,
get well wifi,neg,
communicate deal well,neg,
bad experience one staff point,neg,
claim positive consider even warrant,pos,
fast efficiency,neg,
everything autoxpress sound job,pos,
customer service commend,pos,
service mzuri sana,pos,
sound customer care,pos,
would emphatic come ngong road,pos,
time management work,neg,
doris pleasant confident cheerful helpful quite knowledge,pos,
poor attention detail staff,neg,
g wrong name wrong car registration,neg,
great fast service friendly staff,pos,
customer satisfactory,pos,
first time staff go way let know help select appropriate service,pos,
customer request remind make next payment,neg,
customer suggest,neg,
happy ngong road,pos,
come back next time,pos,
agent avail respond positive,pos,
light enhance security,pos,
battery price luxurious,neg,
like product much,pos,
customer service perfect,pos,
nothing could well appreciate service,pos,
staff awesome,pos,
certain value money,pos,
package economy service sufficient,pos,
control unit work agent,neg,
please keep fire burn fire burn,pos,
agent honest,neg,
professionalism agent,neg,
agent quick respond customer problem,neg,
problem signal challenge service sound,neg,
agent respond,neg,
light improve security  get entertainment different program,pos,
customer say,pos,
part costly,neg,
transaction fee make,neg,
torch malfunction,pos,
customer would like price reduce mode payment accommodate daily payment channel add,neg,
first timer,pos,
efficiency effectiveness,pos,
agent quick respond customer problem would like additional sport channel,pos,
satisfy excellent,pos,
withdraw one never want deal old mutual,neg,
mean withdraw simple policy take almost month,neg,
withdraw policy tell take day,neg,
agent deliver,neg,
customer complain agent,neg,
sound customer service friendly staff value money,pos,
process tire mount could little fast,neg,
excellent service friendly staff,pos,
say philomena ndinda  provide quality,pos,
say philomena ndinda  provide quality service,pos,
thank zamara group philomena ndinda,pos,
impress tyre damage,pos,
like way company staff relate client offer comfortable service note would recommend many people come car check,pos,
sound work excellent servic,pos,
incessant happy,pos,
lusaka rd team,pos,
value customer service efficient,pos,
management handle junior staff,pos,
definately come back,pos,
never know woman could much knowledge car,pos,
two lovely lady mweru betty thank much god bless,pos,
total experience mind blow,pos,
great quick service,pos,
surprise hassle,pos,
keep see,pos,
also follow employer even feedback,pos,
wil return next week tyre,pos,
excellent service abbas,pos,
staff great knowhow,pos,
everything sound,pos,
challenge,neg,
tv malfunction night agent sort issue customer care give help,neg,
customer suggest package accommodate dvd,neg,
offer give extension validity period least month,neg,
cost thevtirebseems luxurious,neg,
agent take long time sort customer issue,neg,
could express,neg,
problem take long period product repair,neg,
take long time problem solve agent honor promise customer,neg,
agent patient customer promise make payment give date,pos,
would consider since neigbours consider sun competitor cheap azuri,neg,
excellent customer service staff sound vehicle mechanics check service advice,pos,
quality job happy visit,pos,
sound smile,pos,
informative session andrew,pos,
impress luxurious quality customer service,pos,
agent offer,neg,
every product,pos,
introduce per month payment possible hebdomadal bite hectic,neg,
introduce per month,neg,
refer many,pos,
nice welcome staff,pos,
like efficient sound people workshop,pos,
follow,neg,
statement,neg,
happy satisfy client,pos,
staff friendly service professionalism plus,pos,
enjoy service staff,pos,
happy service offer,pos,
nice customer service great staff,pos,
level professionalism courtesy,pos,
level professionalism courtesy prompt response two main reason score hotpoint two river way,pos,
account whenever,pos,
level expertise demonstrate,pos,
service price would,neg,
never dissappointed,pos,
give well offer loyal customer,neg,
tyre cost rather steep,neg,
excellent fast comfortable inform profession staff,pos,
branch fair,pos,
exceptional service incessant,pos,
serious labor turn affect consistent service delivery,neg,
great staff support,pos,
would total recommend one,pos,
one happy customer thank come kericho friendly staff keep damaris maurice,pos,
lovely relax coffee sound juice ihub,pos,
location great calm rooftop kileleshwa,pos,
nb since join vuna scheme forthcomming information concern investment plan despite promise,neg,
food delicious,pos,
real like,pos,
first time happy,pos,
thika staff congrats,pos,
friendly expert service,pos,
happy everything guy,pos,
need extra discount regular customer like,neg,
great customer service sound discount,pos,
incessant ready provide service request,pos,
product perfect screen clear price luxurious,pos,
agent quick customer,pos,
customer say everything sound,pos,
agent quick help customer technology issue watch news know happen worldwide,pos,
real much interaction zamara yet probable could improve send presentation client well knowledge,neg,
real much interaction zamara yet probable could improve send presentation client well,neg,
mode payment,pos,
customer suggest introduction daily payment large power capacity battery,neg,
incase issue agent,pos,
agent quick attend customer issue child improve education,pos,
like service,pos,
quick feedback friendly staff real sound,pos,
order piece chocolate cake guy total different,neg,
food amaze die,pos,
cake deliver chocolate cake saw website,neg,
love zucchini,pos,
customer suggest price reduction tv accommodate dvd,neg,
transaction fee,neg,
customer agent relationship sound suggest channel list sport channel,pos,
engage staff,pos,
reduce hebdomadal charge,neg,
also suggest price reduce,neg,
sharon team,pos,
make use innovation system use paybill number,neg,
